,Degree,Betweenness,Closeness,Eigenvector
KITLG,0.06032608695652174,8.51124193205192e-05,0.7061871995138358,0.036744109308383725
TREM2,0.0391304347826087,0.00015456178925219284,0.625623439772604,0.015078539729809697
MMP1,0.05489130434782609,0.00017332789559543234,0.6791067044923398,0.032446413042015544
CXCR4,0.12717391304347828,0.0008274818545050477,0.7648529414842958,0.06623166717684907
JUN,0.21358695652173915,0.001609599971629194,0.8868763523802857,0.10972631147857861
CXCL12,0.10434782608695653,0.0003342435633732888,0.7442773814180496,0.05706927657663131
MUC1,0.07445652173913044,0.00028267371208359933,0.7597820493566398,0.04299610183126757
TLR8,0.05271739130434783,6.38343144903894e-05,0.6339185851856622,0.024982764649897057
LCN2,0.049456521739130434,0.00021086010828191127,0.6720874154020595,0.024819047067654757
IL12B,0.015217391304347827,1.7731754025108165e-06,0.5863065873276281,0.009351222916002948
VCAM1,0.09891304347826087,0.0003544873158852874,0.7296968423082646,0.05341902809720387
MMP9,0.16358695652173913,0.0011030628649786034,0.8173084038118607,0.08350668230729644
SPP1,0.08804347826086957,0.00030409958153060503,0.715161102309586,0.044104771134292294
IGF1,0.12934782608695652,0.0005542650779015061,0.7964960639322809,0.071009332319897
TNFSF13B,0.050543478260869565,7.801971771047593e-05,0.6327505371729677,0.025899467241124314
CD209,0.035326086956521736,3.25082157126983e-05,0.621402818751524,0.017501118234451586
MAPK14,0.09347826086956522,0.00030350852306310153,0.7856890437189539,0.058400029511842276
NOD2,0.058152173913043476,0.00018293259569236592,0.6668972169360555,0.028270569778459
EIF2AK2,0.06304347826086956,0.00011348322576069226,0.7171897666602666,0.03288425971248101
IL33,0.049456521739130434,0.00018514906494550447,0.6362987261202612,0.026821767659079038
LEPR,0.03206521739130435,4.0191975790245184e-05,0.6518840649001334,0.017281080976598424
CSF1,0.07880434782608696,0.00019135517885429237,0.710288950913067,0.04498058541981823
HMGB1,0.0766304347826087,0.0003268553325294938,0.7517046139762147,0.04358823565946432
IRF3,0.07554347826086956,0.00015337967231718566,0.7433653999461135,0.0425609323373394
CXCL5,0.0375,3.930538808898977e-05,0.6175789465783975,0.021496885898367755
PTGS2,0.12391304347826088,0.0006183949216256471,0.7891976559193771,0.06769210410027535
TRAF6,0.10489130434782609,0.0003968957609286711,0.8141558197338661,0.061641618733693324
NRP1,0.0391304347826087,3.3099274180201915e-05,0.6485341490081802,0.020477353287249454
APOE,0.10923913043478262,0.00043206373974513564,0.7620199276494688,0.048155505335152074
KLRK1,0.042391304347826085,3.782774192023076e-05,0.6051480801635759,0.021994956271246303
NOS2,0.042934782608695654,0.00010402629028063455,0.6854669938312455,0.027479005790713714
NCAM1,0.06902173913043479,0.00017052036787479021,0.6781103893071311,0.034646857407223924
IL6ST,0.030434782608695653,5.969690521786416e-05,0.6809526011878637,0.018414109290766572
TLR7,0.06902173913043479,0.00014599144147339058,0.6819802244002316,0.03505491459699128
CD44,0.14728260869565218,0.0005662340118684541,0.8301904503707404,0.07738173045654102
TLR3,0.07608695652173914,0.00028474241671986195,0.7152292916565303,0.042235734370293966
SOCS3,0.07554347826086956,0.0002254888053526255,0.7252796184692718,0.045404565911825776
CXCL1,0.07771739130434782,0.00029582476298555454,0.7060952569617612,0.04390155927768197
TLR9,0.0782608695652174,0.0001368300352270847,0.6979990831185271,0.04136568474484078
CASP1,0.10706521739130435,0.0005834239622983504,0.7430463546326025,0.053030086864155355
IL6R,0.04891304347826087,3.5463508050216333e-05,0.7053976026224117,0.03103673043816041
CD274,0.10271739130434783,0.0004186171596094287,0.7384930905304761,0.05575221364321765
MYD88,0.11195652173913044,0.0005597323687259148,0.7720377261108141,0.06279391281004178
ICAM1,0.125,0.0007052805163486772,0.7765239133612906,0.06573248710502828
CXCR3,0.044021739130434785,8.27481854505048e-05,0.6469284324820292,0.025446339120851723
PDCD1,0.05380434782608696,0.00016047237392722888,0.6502902321064477,0.029638601975225245
IRF1,0.07771739130434782,0.00024410714707898912,0.7164627679104439,0.042483030067305305
SOCS1,0.06739130434782609,0.00015663049388845547,0.7176428106150928,0.040993235199682204
TLR2,0.10815217391304348,0.00032774192023074934,0.7772070485114682,0.057004567833590286
CD40LG,0.0625,8.038395158049035e-05,0.6882441012758381,0.03476893485260801
CCR5,0.06521739130434782,0.00013200305774247189,0.6896508811396087,0.03512583938402336
CCL5,0.09456521739130434,0.00024794902711776254,0.7405854517264641,0.05248661058500472
CD40,0.09184782608695652,0.00038625670851360626,0.7326147149594849,0.05068429164931563
IDO1,0.05489130434782609,0.0001052084072156418,0.6451019269487104,0.031192553668341477
IL15,0.06630434782608696,0.0002642031349741117,0.6802002587024696,0.03666169294358736
CXCL9,0.05380434782608696,9.235288554743837e-05,0.6539919155733657,0.030291442947580183
IL18,0.09347826086956522,0.00034813343735962376,0.7156274801586894,0.04904018253170787
IFNB1,0.07445652173913044,0.00011880275196822469,0.7318050410016023,0.04275938520553692
CTLA4,0.08641304347826087,0.000419503747310684,0.7077537979606395,0.04635509032838496
IL23R,0.027717391304347826,7.772418847672415e-05,0.6620358723662152,0.015972616243868226
IL2RA,0.04673913043478261,3.487244958271273e-05,0.6604945841287838,0.02779619802250354
IL17A,0.09130434782608696,0.00023317256543017243,0.7165652548043946,0.05062110089422813
FOXP3,0.08641304347826087,0.00020155093741872955,0.7427523056847535,0.050721162084763634
STAT1,0.15054347826086956,0.0006189859800931509,0.8405332916058086,0.08494376104758446
IL4,0.11032608695652174,0.00035054692610193,0.7572380285489465,0.061361604983213226
JAK1,0.08315217391304348,0.0001486512045771568,0.7489500745840857,0.05115687856000273
JAK2,0.12554347826086956,0.000583079178192307,0.8007205752127248,0.07263820262763163
GDF15,0.025543478260869567,3.073504031018749e-05,0.6299320063384949,0.013182231741537246
FKBP5,0.029891304347826088,0.00010579946568314541,0.6974250022788341,0.016979716315849182
MMP14,0.04728260869565217,0.00012515663049388848,0.6580108854181256,0.02444121982159835
MAOA,0.024456521739130436,0.00019327611887367906,0.5843435486004783,0.010299625819455116
POSTN,0.04076086956521739,6.087902215287137e-05,0.6298258763979803,0.019584281582627625
SNAI2,0.07119565217391305,0.0001486512045771568,0.7177025251908167,0.03975919088122927
CBX5,0.024456521739130436,2.1869163297633404e-05,0.5794575108332747,0.009579990520898985
RBX1,0.0483695652173913,4.2260680426507786e-05,0.7147407146894178,0.0285432301615394
AURKA,0.06141304347826087,0.0002229768068657352,0.720622137795769,0.03187542804529983
CSNK2A1,0.04619565217391305,0.0002989278199399485,0.7073800167260235,0.022677232593639667
TSC2,0.06521739130434782,0.00016682625245289265,0.718877017664971,0.03681854212197797
AGO2,0.06956521739130435,0.00021307657753504982,0.7444082388017655,0.03236390737726742
DDX5,0.04565217391304348,8.067948081424214e-05,0.7081349796043754,0.021429765679057113
CDKN1B,0.07282608695652174,0.00016869793759998744,0.7443178501099229,0.04492521345729558
SKP1,0.05489130434782609,0.0001190982812019765,0.7297967109133174,0.03086526636687609
MLH1,0.04184782608695652,5.28997328415727e-05,0.6773065030042984,0.021184734131769075
SNAI1,0.10163043478260869,0.00037709530226730025,0.7667350288026538,0.05605440932155099
PIN1,0.01576086956521739,1.2116698583823913e-05,0.6583588819860372,0.009498932706861626
TRIM28,0.051630434782608696,0.0001719980140435492,0.6700466884820249,0.023093270022800177
FUS,0.05543478260869565,0.00011939381043572833,0.6707533574220831,0.021668114027305067
TERF2,0.008695652173913044,1.7731754025108165e-06,0.556750885056525,0.0038112189002630745
CDK4,0.0923913043478261,0.0002656807811428707,0.7435071912861712,0.05263451174662275
MDM2,0.12771739130434784,0.00033956308958082136,0.8171525485992039,0.07055056445317034
SRSF1,0.045108695652173916,0.00012471333664326075,0.6649770264448108,0.018440617491414363
POU5F1,0.08586956521739131,0.00028843653214175946,0.7423344077835156,0.044440446959189354
CREBBP,0.10760869565217392,0.0002439593824621132,0.8205578352220166,0.06330894007301467
CCNE1,0.050543478260869565,0.0001066860533844008,0.6944578943933268,0.030727064965948167
BRD4,0.08152173913043478,0.0003453259096389815,0.7318726398500708,0.03791319528157111
KAT2B,0.06195652173913044,4.078303425774879e-05,0.7263278547127547,0.03328146779776777
PIK3CA,0.11195652173913044,0.0003515320235477694,0.811987380007244,0.06504839177550964
CUL3,0.05,0.0002990755845568243,0.6523578067290059,0.023871914519821052
DNMT3A,0.05543478260869565,9.309170863181786e-05,0.6797938490241424,0.02910466111017176
TP63,0.027717391304347826,3.487244958271273e-05,0.6591339911598129,0.015350963197697074
PPARGC1A,0.08315217391304348,0.0002656807811428707,0.7553000315010062,0.04438207658861287
CDK6,0.06630434782608696,0.00016505307705038186,0.6965152572691352,0.03782116064458986
DAXX,0.04728260869565217,4.1669621959004187e-05,0.7174744490586545,0.02602383771079253
RB1,0.058152173913043476,6.501643142539662e-05,0.7170666111325892,0.034668610790699134
SKP2,0.052173913043478265,0.00011555193039695486,0.7097355252909209,0.030607613489942908
HOXB13,0.006521739130434783,5.31952620753245e-06,0.520872846170829,0.0029976933658429046
U2AF1,0.020108695652173915,8.274818545050479e-06,0.5944096010565769,0.008008045423357412
CIP2A,0.010326086956521738,9.900229330685391e-06,0.5870118156851889,0.005494284962970588
NPM1,0.09347826086956522,0.00032478662789323125,0.7560436777708174,0.04387596440767134
ALDH1A1,0.03369565217391304,0.00021810057450883047,0.6179269539537225,0.019150673329092007
WRN,0.027717391304347826,2.5415514102655046e-05,0.6590522190073549,0.012855729367030716
PLK1,0.05543478260869565,0.00010845922878691162,0.7117575145963432,0.027207045638077777
TPX2,0.014673913043478261,1.182116935007211e-05,0.6342110256949843,0.007464185847941549
MGMT,0.03423913043478261,8.15660685154976e-05,0.64332058111023,0.019332028121220233
CDC25A,0.042391304347826085,4.3442797361515006e-05,0.6731744182939153,0.02422430490365255
MCM7,0.035869565217391305,0.00010299193796250328,0.5930671261318171,0.01580282990076414
TERT,0.075,0.00027070477811665133,0.7261021975537122,0.040934660212249625
ERCC4,0.0125,2.9552923375180275e-06,0.5737291149610643,0.0055392786164618875
PABPC1,0.035326086956521736,1.773175402510817e-05,0.6324394153156305,0.013334893377853436
PRKDC,0.057608695652173914,0.0001418540322008653,0.7224767062920322,0.030212291821554046
AURKB,0.04728260869565217,0.00011525640116320309,0.6725439879225038,0.021346631591959396
USP9X,0.021739130434782608,5.097879282218597e-05,0.6450014167951521,0.010558080642197248
SOX2,0.12010869565217391,0.0007988155188311228,0.7612734801611429,0.05525563805557015
STK11,0.05706521739130435,0.00011422204884507176,0.7133418074560249,0.03365336855226313
PGR,0.07010869565217391,0.00031592075088067716,0.7459472216841462,0.041905203212190795
PPP1CA,0.04782608695652174,0.0001725890725110528,0.6696612375284904,0.01943395534863629
SP1,0.06576086956521739,0.00026907936733101644,0.7715320697259301,0.04317648532339239
SIRT6,0.03641304347826087,6.412984372414121e-05,0.6712635841394794,0.019633791481409632
HUWE1,0.02717391304347826,3.6941154218975336e-05,0.6606688303185787,0.013595437856568183
SMARCB1,0.043478260869565216,4.551150199777763e-05,0.6728545504515359,0.022228680073479636
HNRNPA1,0.049456521739130434,0.00010550393644939358,0.664359051683813,0.019113848377926925
FOXM1,0.058695652173913045,0.00019534482350994163,0.7093824965549419,0.03206155487340524
ATR,0.02391304347826087,1.06390524150649e-05,0.66604349811411,0.01295082914323718
SMARCA4,0.07771739130434782,0.00021036755955899158,0.7478034657062994,0.041912560659991806
ESR2,0.06358695652173914,0.00041507080880440693,0.7345277340806922,0.03747450877749475
E2F1,0.08641304347826087,0.0002884365321417595,0.751846215896547,0.050063756869253406
RET,0.04619565217391305,0.00026041050980763023,0.696768596994447,0.026615305917061228
UBE2C,0.03152173913043478,0.0001471735584083978,0.6231533581553169,0.014593127069130437
RASSF1,0.026630434782608695,1.3298815518831123e-05,0.6448696138367231,0.015651086807669978
NF1,0.06304347826086956,0.00015308414308343383,0.7083849207991912,0.03314971315119203
ZEB1,0.06902173913043479,0.00013417027212331848,0.7246350328286627,0.041921416815729216
ROS1,0.021739130434782608,6.841501761354235e-05,0.5915195693726792,0.011370126143982074
TTK,0.014130434782608696,1.0343523181313098e-05,0.5597373488442102,0.004898956286206787
NCOA3,0.04565217391304348,7.654207154171693e-05,0.717808368562327,0.027904464250157777
AR,0.09945652173913043,0.0008200936236612528,0.7936485418898518,0.05618340133525244
BMI1,0.06521739130434782,0.00018529682956238035,0.6978819261908707,0.03397072616153892
TP73,0.028804347826086957,3.19171572451947e-05,0.6732901107274389,0.016526875702007476
AKT2,0.06358695652173914,9.70813532874672e-05,0.7654754557788574,0.043291902179053245
SUMO1,0.06793478260869565,0.00024617585171525166,0.7150850115559204,0.030709776763605163
SPOP,0.028804347826086957,8.55557131711469e-05,0.6589756538534582,0.014405677498951708
CDK1,0.08967391304347826,0.00017849965718608887,0.7571606447063126,0.04890769422284576
CYP19A1,0.029891304347826088,6.619854836040382e-05,0.6352111974368517,0.017901113320464488
GSTP1,0.03097826086956522,8.895429935929263e-05,0.6520421975391709,0.016201825469491126
KDM1A,0.051086956521739134,4.610256046528123e-05,0.7050849558457081,0.02714896812271439
XPO1,0.05706521739130435,0.00011377875499444406,0.6978243752434714,0.027640013199260658
ELAVL1,0.06467391304347826,0.00015766484620658678,0.7182994178057539,0.03256227420640553
DAPK1,0.025543478260869567,2.7188689505165855e-05,0.6682751271167027,0.013127348055580357
CHEK1,0.058695652173913045,8.067948081424216e-05,0.703343518498747,0.03237694438163125
FGFR1,0.06847826086956522,0.0001305254115737129,0.7304821909925764,0.03887231477961178
EWSR1,0.045108695652173916,0.0001192460458188524,0.6516356459457721,0.01992795431128525
PRMT1,0.042391304347826085,0.00014392273683712793,0.7080559343968359,0.02042784608417222
HRAS,0.09945652173913043,0.0003293673310163842,0.7921546334895955,0.0570385399554801
FGFR2,0.05923913043478261,7.063148686668086e-05,0.7169743533262479,0.03363766744749701
BAP1,0.01684782608695652,4.728467740028844e-06,0.6159879286283764,0.008848702435597197
FHIT,0.01576086956521739,2.8961864907676677e-05,0.5989915435340603,0.0077093630915726465
CTCF,0.04619565217391305,0.00016520084166725773,0.6692194678813087,0.021660754127957087
DICER1,0.07065217391304347,0.00038448353311109544,0.6713214406127428,0.03181398446932096
IGF1R,0.1108695652173913,0.0004533418445752654,0.796435667931588,0.06422484555495386
FBXW7,0.07065217391304347,0.0002642031349741116,0.7388380625818283,0.03821431466811341
WWOX,0.024456521739130436,7.210913303543987e-05,0.6577868909168195,0.012404919274994996
HNRNPC,0.043478260869565216,5.319526207532449e-05,0.6572374091729078,0.01736739004947028
KPNA2,0.0391304347826087,0.00014421826607087976,0.6301209725892658,0.01636348501682768
PIK3R1,0.10054347826086957,0.00020095987895122591,0.8047346189956003,0.06014460009449127
UHRF1,0.024456521739130436,1.0047993947561294e-05,0.604600618274513,0.010178768235496053
AKT3,0.04673913043478261,2.9257394141428474e-05,0.7487610938810128,0.034279049719042734
HDAC2,0.08423913043478261,0.00020746152209376556,0.7535538823047259,0.04506306418035618
H2AX,0.06576086956521739,0.00012175804430574272,0.7038706259035399,0.03340069840498346
RAD51,0.04728260869565217,4.551150199777763e-05,0.6942293204589839,0.023963322201002692
DCN,0.03423913043478261,4.093079887462468e-05,0.7033999780328363,0.020220814752746265
GRN,0.029347826086956522,7.624654230796512e-05,0.6070658333633111,0.009252353077972876
NGFR,0.051086956521739134,0.0001060949949168972,0.6894144847388359,0.028479271385830895
ITGB4,0.026086956521739132,2.4676691018275528e-05,0.644064046254805,0.014671231359472887
LGALS1,0.013043478260869566,0.0,0.5808064200917671,0.007474373273914028
PGRMC1,0.005978260869565218,2.9552923375180275e-06,0.5734262109574458,0.0028987916127143614
CD82,0.01576086956521739,3.073504031018749e-05,0.6274950326407741,0.009219302236920275
GLI1,0.05706521739130435,0.0001616544908622361,0.6851974343253514,0.030736604404638747
SPARC,0.03152173913043478,8.245265621675298e-05,0.6065987673822975,0.01567979457931678
CTSD,0.04891304347826087,0.0002798661843629572,0.6666674545370723,0.021268790594094977
APOA1,0.04619565217391305,6.885831146417004e-05,0.6513361258787269,0.018118091144047093
LRP1,0.03206521739130435,2.3051280232640617e-05,0.6877751728606402,0.015962218365966348
SOX4,0.024456521739130436,3.8123271153982555e-05,0.626364411068929,0.01476537578654327
BMP4,0.050543478260869565,7.949736387923495e-05,0.6509624303298734,0.02569562158208932
TRAF2,0.05271739130434783,2.1278104830129805e-05,0.738594734984437,0.03192411365228849
RARA,0.05271739130434783,0.0001304761567014209,0.6925921257099475,0.0287191985297706
LRP6,0.020652173913043477,3.428139111520913e-05,0.6534129117844073,0.011740870775930824
PRDX1,0.035869565217391305,6.856278223041826e-05,0.6679905120781153,0.017023128449687893
NOTCH3,0.043478260869565216,9.988888100810934e-05,0.6650369930578921,0.024851270233665616
EPAS1,0.07010869565217391,0.0003382332080289383,0.7225783315330147,0.04009195675445393
RAB7A,0.027717391304347826,0.00014274061990212077,0.5577220318199179,0.007397577392745613
PXN,0.04619565217391305,0.00010166205641062017,0.7273175354654815,0.027357747683369463
KLF5,0.027717391304347826,7.063148686668086e-05,0.6594033451684633,0.017038468054809665
HSPG2,0.026630434782608695,5.762820058160155e-05,0.6352688140406987,0.011348006809184033
FOXC1,0.014673913043478261,2.6006572570158642e-05,0.5325487640464373,0.006818085919859581
BTRC,0.05597826086956522,2.9848452608932077e-05,0.7427786266377725,0.03284679449713151
CLU,0.049456521739130434,0.00025001773175402516,0.6724333884728454,0.0216143397130766
BAX,0.045108695652173916,8.156606851549758e-05,0.7198787979122279,0.02637598942950796
ADAM12,0.01576086956521739,2.0095987895122582e-05,0.5681771512245686,0.0061464547175498815
ID1,0.026086956521739132,5.467290824408352e-05,0.5858888174269989,0.013323995001545044
P2RY12,0.020108695652173915,2.12781048301298e-05,0.5629381736502795,0.00898875027747663
MAP1LC3B,0.07010869565217391,0.00026878383809726463,0.7012078680759819,0.034120205976402154
METTL3,0.024456521739130436,5.8810317516608764e-05,0.6038303122574552,0.010919548788736817
TXNIP,0.03804347826086957,0.00013771662292834012,0.6706041005042488,0.01953845599745954
HK2,0.021739130434782608,1.3003286285079323e-05,0.636998588680788,0.012381657726860177
MITF,0.03260869565217391,3.487244958271273e-05,0.66380304003921,0.019163690542391133
ROCK2,0.025543478260869567,2.7484218738917658e-05,0.671595296796102,0.016200224556287418
ROCK1,0.045108695652173916,9.501264865120461e-05,0.698539609409582,0.026586606912355152
SETD2,0.03369565217391304,0.00014510485377213517,0.6365856330845383,0.014937357452226595
TSC1,0.03695652173913044,7.801971771047592e-05,0.6822836739604319,0.0193812550101938
WNT1,0.03260869565217391,9.072747476180347e-05,0.6431348219549029,0.018210733140031823
HMGA2,0.03641304347826087,6.176560985412677e-05,0.6565811100928675,0.020799584798366157
RELN,0.014130434782608696,8.865877012554082e-06,0.5835065697448927,0.005207149168721049
PDCD4,0.029891304347826088,6.442537295789301e-05,0.6168384405217942,0.01718734408221691
CCN1,0.027717391304347826,2.305128023264062e-05,0.597542307957245,0.01550555278004788
GOLM1,0.002717391304347826,0.0,0.4953238414479784,0.001168131474026891
CYLD,0.034782608695652174,2.689316027141406e-05,0.7010824323504828,0.021997304551459138
DRD2,0.020108695652173915,7.004042839917726e-05,0.605422240447183,0.008002989218412799
EIF4E,0.05706521739130435,0.0001507199092134194,0.6723256805434332,0.028912053960101478
UMOD,0.0125,2.4233397167647826e-05,0.583233442300117,0.005050209004525249
HNF4A,0.06793478260869565,0.0002631687826559804,0.7289648718505638,0.038992777818602616
ESRRA,0.023369565217391305,3.516797881646454e-05,0.6226720855517566,0.012424430327833412
ZEB2,0.042391304347826085,0.00013564791829207747,0.6336631427490242,0.022488830767107424
EEF1A1,0.050543478260869565,0.000211303402132539,0.6834962274544357,0.019504301877287016
STMN1,0.02282608695652174,5.0239969737806465e-05,0.6596246229201369,0.011529712885810402
EIF4EBP1,0.034782608695652174,3.1326098777691096e-05,0.6666236851383085,0.021771242941807503
DNM2,0.026086956521739132,7.37345438210748e-05,0.6328026214138847,0.009974854733636778
BIRC2,0.05652173913043478,7.535995460670973e-05,0.7277349340841552,0.035237408659495636
SLIT2,0.00923913043478261,9.456935480057688e-06,0.5599266549543249,0.004787101698345196
DIABLO-2,0.029891304347826088,3.960091732274157e-05,0.6465585138278899,0.017735618275595926
LRRK2,0.057608695652173914,0.00029759793838806536,0.6990363260868822,0.021665894971583055
WNT3A,0.035869565217391305,9.45693548005769e-06,0.6553055559257087,0.022023084252595262
SLC3A2,0.017934782608695653,7.609877769108921e-05,0.5845771607796385,0.007624434030000555
PKM,0.06630434782608696,0.00029020970754427034,0.7239859530684699,0.03226818104480738
CA9,0.02717391304347826,7.151807456793629e-05,0.6268723193034413,0.015692686453748755
BBC3,0.020652173913043477,4.728467740028844e-06,0.6717746485289389,0.014348747021897285
SLC1A5,0.020652173913043477,5.8810317516608744e-05,0.5834844803040119,0.008235275758908808
RAC1,0.04782608695652174,8.895429935929263e-05,0.6824640662818977,0.023331314375084584
FSCN1,0.021195652173913043,3.309927418020191e-05,0.6406824295275463,0.01234757366974038
ITGB3,0.05923913043478261,0.00017909071565359248,0.7034933590139921,0.030742645507799878
CASP7,0.045108695652173916,7.44733669054543e-05,0.6836539695708247,0.027630988154158563
HNRNPK,0.05,0.00011673404733196209,0.7087347822139798,0.020689519315434106
SLC7A11,0.017934782608695653,1.1525640116320307e-05,0.6446045945352799,0.009010235313846239
ITGA3,0.021739130434782608,2.2460221765137014e-05,0.6377962404049428,0.010661372947767304
IGF2BP2,0.020652173913043477,1.0343523181313098e-05,0.6033555807941345,0.008052124371759815
CLTC,0.045108695652173916,8.806771165803722e-05,0.6709380146050777,0.01899836607238728
FOLR1,0.006521739130434783,1.7731754025108165e-06,0.5613198649863741,0.003304061373735366
PRKCE,0.02391304347826087,6.442537295789304e-05,0.6649707525586156,0.012034891281307197
FGF21,0.035326086956521736,8.924982859304444e-05,0.634094377594308,0.01755819739855386
INSR,0.05,0.00019416270657493444,0.695860684007265,0.02703928744084658
IRS2,0.04891304347826087,3.6645624985223546e-05,0.7181801936339748,0.03151787191933649
HSP90B1,0.06086956521739131,0.000232285977728917,0.7254205122276777,0.030005780139433138
PAK1,0.024456521739130436,2.009598789512259e-05,0.6785542311067391,0.012865175976352006
SHH,0.058695652173913045,0.00014096744449960992,0.6766758409661263,0.03262692133633099
ARRB2,0.05489130434782609,0.000248687850202142,0.7343311426188615,0.026351034054396007
ITGA5,0.03967391304347826,5.1028047694477945e-05,0.664863704278544,0.020664874117301387
CFL1,0.04619565217391305,0.00018485353571175267,0.6660441726550738,0.02025109394776441
HCK,0.030434782608695653,3.635009575147174e-05,0.6692494799632464,0.01783342499527983
TUBA1A,0.026086956521739132,0.00010934581648816704,0.6549932817750997,0.011424252319835366
YWHAQ,0.04673913043478261,0.00016431425396600232,0.7009682782047806,0.018791805168916747
CTTN,0.0391304347826087,0.00015219755538217847,0.6876132338455048,0.021150268773898438
GPER1,0.017391304347826087,3.575903728396814e-05,0.6479014021088422,0.009833415325360027
RAF1,0.058152173913043476,5.6889377497222036e-05,0.7569230428286062,0.03729498208626556
IGF2,0.06630434782608696,0.00010993687495567065,0.7149114301368725,0.03748957461373162
S100A4,0.03260869565217391,4.6250325082157136e-05,0.6944946689362119,0.019644527621278343
YAP1,0.06195652173913044,0.0002340591531314278,0.7381471795847111,0.03488989780136191
EPHA2,0.043478260869565216,9.604700096933592e-05,0.6699707623659377,0.022718611837079655
PDCD6IP,0.016304347826086956,2.6597631037662252e-05,0.6196464435646757,0.005944024638056302
YBX1,0.05271739130434783,0.0001675650755372722,0.7301430580820496,0.02423529114144291
ANXA2,0.059782608695652176,0.0002107123436650354,0.7503694505689906,0.027892244577378142
IGFBP3,0.04728260869565217,0.0001060949949168972,0.7141123752390438,0.026755942473507037
PIK3CB,0.05271739130434783,2.541551410265504e-05,0.7527426818369255,0.03476565285110405
SHC1,0.06956521739130435,6.472090219164481e-05,0.767113342199346,0.04373117889394714
PTK2,0.06902173913043479,2.6597631037662252e-05,0.7773731669475328,0.04656688824145093
NPC1,0.015217391304347827,2.541551410265504e-05,0.544876289221864,0.0036164083291386805
AHSG,0.026086956521739132,0.00014687802917464596,0.6198266713686721,0.010438578194980045
LPA,0.010869565217391304,1.7731754025108165e-06,0.578437539320203,0.0040174491385284745
CARM1,0.03641304347826087,8.895429935929263e-05,0.7295795560628529,0.020249074296017064
SREBF1,0.059782608695652176,0.00017879518641984065,0.7038884004081465,0.03136386708030707
TFEB,0.03804347826086957,0.00012072369198761142,0.6158221436401207,0.015379433242219935
SREBF2,0.03097826086956522,4.846679433529565e-05,0.6769887857191075,0.01681765024075252
ABCG1,0.014673913043478261,1.0934581648816704e-05,0.5719224754400879,0.006183322981067377
SCD,0.019021739130434784,2.0982575596377998e-05,0.5616799472627358,0.00855616751936834
FMR1,0.03967391304347826,0.00015751708158971085,0.6119191780082376,0.011841607076516011
ARNTL,0.03097826086956522,4.787573586779205e-05,0.6494383448159368,0.016622453869220937
FOXA2,0.029347826086956522,4.846679433529565e-05,0.6260769026841729,0.013977734237248149
RXRA,0.04456521739130435,5.615055441284252e-05,0.6711359330364606,0.02243276197300431
CLOCK,0.019021739130434784,8.48168900867674e-05,0.6243380070835771,0.009520053806743027
CYP2E1,0.023369565217391305,1.1525640116320309e-05,0.5896940456551925,0.01112144231101407
UCP2,0.028804347826086957,0.00011835945811759701,0.6001664739348928,0.012936367643673032
NR1H3,0.020652173913043477,2.4233397167647826e-05,0.6004233019127511,0.00918670647972277
PFN1,0.03369565217391304,0.00013978532756460274,0.6066530158297467,0.011300152667260248
PANX1,0.011956521739130435,7.092701610043268e-06,0.5835608549281274,0.005660485748137745
IAPP,0.01358695652173913,1.595857862259735e-05,0.5915239549862784,0.0053175223214440275
PEBP1,0.026086956521739132,1.8322812492611776e-05,0.6019387486633427,0.012185048854086288
YWHAE,0.0641304347826087,0.00031444310471191814,0.7124438280394889,0.026518129873257076
CTSK,0.03369565217391304,4.787573586779206e-05,0.6472841203968925,0.018464665650402695
DLC1,0.004347826086956522,1.7731754025108165e-06,0.5588997388948289,0.0027446727694692905
SPHK1,0.025,2.7779747972669458e-05,0.6257664934394721,0.014970089208482296
PAK2,0.026086956521739132,7.861077617797954e-05,0.6297382349118255,0.011788837039608114
SLC2A4,0.051630434782608696,0.00017746530486795756,0.6752091615938457,0.02667480933257972
GHRL,0.02391304347826087,5.009220512093057e-05,0.6023558121831531,0.010432181354079594
PLD1,0.008695652173913044,9.45693548005769e-06,0.5424520059573426,0.0028179186048569354
PDPK1,0.03858695652173913,4.7875735867792046e-05,0.6931482785635086,0.02231513009564758
DMPK,0.005434782608695652,3.546350805021633e-06,0.4799026530710365,0.001541569429014868
PLA2G4A,0.019021739130434784,3.073504031018749e-05,0.6259492902149084,0.010693461303519822
NOX1,0.026630434782608695,1.9504929427618982e-05,0.673859602820477,0.01720361544136712
BMPR2,0.025543478260869567,4.2260680426507786e-05,0.6279652859118454,0.013710357023185566
PRKD1,0.019021739130434784,1.0047993947561294e-05,0.6127099704270583,0.007962588191919289
CDKN1C,0.022282608695652174,1.0639052415064899e-05,0.627429521181248,0.013529739273330767
HPSE,0.0038043478260869567,9.161406246305888e-06,0.47961026134078005,0.0013848434399922642
DRD3,0.006521739130434783,5.910584675036055e-07,0.5239550538611599,0.0023001033278603005
CNR2,0.0032608695652173916,5.910584675036055e-07,0.47701641131629713,0.0011834657833308293
G3BP1,0.0375,5.20131451403173e-05,0.6820745360678891,0.01389404173694083
ATP1A1,0.009782608695652175,4.728467740028844e-06,0.585941883598348,0.005018915418458447
CRHR1,0.010326086956521738,1.1821169350072113e-05,0.5615715687193922,0.003338270752906743
APLN,0.020652173913043477,2.8814100290800765e-05,0.575923015701186,0.00947295962363114
